Date,Department or Agency Name,ARMS Department ID,Total # of Employees,# of Employees with Debt,% Employees with Debt,Total Amount Due
02/06/21,OFFICE OF BUDGET & MANAGEMENT,OBM,38,0,0,0
02/06/21,OFFICE OF EMERGENCY MGMT & COM,OEMC,981,35,3.6,"20,799.30"
02/06/21,POLICE,POLICE,"13,175",175,1.3,"1,17,810.50"
02/06/21,PROCUREMENT SERV,PROCUREMENT,76,0,0,0
02/06/21,PUBLIC SAFETY ADMINISTRATION,PUBLIC SAFETY ADMINI,262,0,0,0
02/06/21,STREETS AND SANITATION,STREETSAN,"2,099",35,1.7,"49,911.00"
02/06/21,TRANSPORTATION,TRANS,"1,089",1,0.1,37.8
02/06/21,CITY TREASURER,TREASURER,29,0,0,0
02/06/21,WATER MANAGEMENT,WATER,"1,881",35,1.9,"27,558.50"
02/13/2021,ADMINISTRATIVE HEARING,AHMS,34,1,2.9,714.4
02/13/2021,COMM ANIMAL CARE AND CONTROL,ANIMAL,67,2,3,250
02/13/2021,AVIATION,AVIATION,"1,793",110,6.1,"69,343.30"
08/14/2021,LAW,LAW,346,0,0,0
02/13/2021,BUS AFFAIRS AND CONSUMER PROT,BACP,166,6,3.6,"5,045.60"
02/13/2021,BUILDINGS,BUILDINGS,242,12,5,"5,984.30"
02/13/2021,CULTURAL AFFAIRS,CA,60,0,0,0
02/13/2021,CHICAGO BOARD OF EDUCATION,CBOE,"46,616","3,286",7,"25,05,530.10"
02/13/2021,CITY COLLEGES OF CHICAGO,CCC,"4,518",292,6.5,"2,40,791.50"
02/13/2021,FIRE DEPARTMENT,CFD,"4,736",247,5.2,"1,54,319.00"
02/13/2021,CHICAGO HOUSING AUTHORITY,CHA,570,29,5.1,"16,797.00"
02/13/2021,CITY CLERK,CLERK,82,2,2.4,460
02/13/2021,DEPARTMENT OF PLANNING AND DEV,COMM_DEVEL,155,4,2.6,"2,227.40"
02/13/2021,CIVILIAN OFFICE OF POLICE ACCOUNTABILITY,COPA,112,4,3.6,577
02/13/2021,CITY COUNCIL,COUNCIL,375,14,3.7,"10,291.50"
02/13/2021,CHICAGO PARK DISTRICT,CPDT,"2,784",161,5.8,"1,15,820.60"
02/13/2021,CHICAGO PUBLIC LIBRARY,CPL,"1,014",23,2.3,"6,440.50"
02/13/2021,CHICAGO TRANSIT AUTHORITY,CTA,"10,593","2,670",25.2,"28,42,380.40"
02/13/2021,DAIS,DAIS,"1,009",39,3.9,"25,718.80"
02/13/2021,BOARD OF ELECTION COMMISSIONER,ELECTIONS,103,1,1,120
02/13/2021,BOARD OF ETHICS,ETHICS,8,0,0,0
02/13/2021,FAMILY AND SUPPORT SERVICES,FAMILY_SUPPORT,628,33,5.3,"16,865.90"
02/13/2021,FINANCE,FINANCE,513,15,2.9,"9,536.00"
02/13/2021,PUBLIC HEALTH,HEALTH,515,9,1.7,"4,861.90"
02/13/2021,HOUSING,HOUSING,68,1,1.5,400
02/13/2021,COMMISSION ON HUMAN RELATIONS,HR,15,3,20,"2,924.00"
02/13/2021,HUMAN RESOURCES,HUMANRESOURCES,69,1,1.4,140
02/13/2021,LAW,LAW,379,7,1.8,"1,568.60"
02/13/2021,OFFICE OF THE MAYOR,MAYOR,107,2,1.9,"1,069.10"
02/13/2021,MAYORS OFFICE-DISABILITIES,MAYOR_DISABIL,26,1,3.8,148.5
02/13/2021,OFFICE OF BUDGET & MANAGEMENT,OBM,38,0,0,0
02/13/2021,OFFICE OF EMERGENCY MGMT & COM,OEMC,981,78,8,"53,337.80"
02/13/2021,POLICE,POLICE,"13,175",438,3.3,"2,29,115.80"
02/13/2021,PROCUREMENT SERV,PROCUREMENT,76,3,3.9,694.5
02/13/2021,PUBLIC SAFETY ADMINISTRATION,PUBLIC SAFETY ADMINI,262,10,3.8,"3,838.90"
02/13/2021,STREETS AND SANITATION,STREETSAN,"2,099",204,9.7,"1,33,228.30"
02/13/2021,TRANSPORTATION,TRANS,"1,089",54,5,"21,156.70"
02/13/2021,CITY TREASURER,TREASURER,29,2,6.9,"3,019.20"
02/13/2021,WATER MANAGEMENT,WATER,"1,881",115,6.1,"97,376.10"
02/20/2021,ADMINISTRATIVE HEARING,AHMS,34,1,2.9,714.4
02/20/2021,COMM ANIMAL CARE AND CONTROL,ANIMAL,67,2,3,250
02/20/2021,AVIATION,AVIATION,"1,793",106,5.9,"67,984.60"
02/20/2021,BUS AFFAIRS AND CONSUMER PROT,BACP,166,6,3.6,"5,045.60"
02/20/2021,BUILDINGS,BUILDINGS,242,12,5,"5,984.30"
02/20/2021,CULTURAL AFFAIRS,CA,60,0,0,0
02/20/2021,CHICAGO BOARD OF EDUCATION,CBOE,"46,616","3,237",6.9,"24,65,789.00"
02/20/2021,CITY COLLEGES OF CHICAGO,CCC,"4,518",288,6.4,"2,38,688.40"
02/20/2021,FIRE DEPARTMENT,CFD,"4,736",244,5.2,"1,57,712.30"
02/20/2021,CHICAGO HOUSING AUTHORITY,CHA,570,30,5.3,"17,652.00"
02/20/2021,CITY CLERK,CLERK,82,2,2.4,460
02/20/2021,DEPARTMENT OF PLANNING AND DEV,COMM_DEVEL,155,5,3.2,"1,170.80"
02/20/2021,CIVILIAN OFFICE OF POLICE ACCOUNTABILITY,COPA,112,4,3.6,577
02/20/2021,CITY COUNCIL,COUNCIL,375,15,4,"12,439.50"
02/20/2021,CHICAGO PARK DISTRICT,CPDT,"2,784",158,5.7,"1,15,163.00"
02/20/2021,CHICAGO PUBLIC LIBRARY,CPL,"1,014",21,2.1,"5,776.30"
02/20/2021,CHICAGO TRANSIT AUTHORITY,CTA,"10,593","2,647",25,"28,09,606.40"
02/20/2021,DAIS,DAIS,"1,009",38,3.8,"24,724.30"
02/20/2021,BOARD OF ELECTION COMMISSIONER,ELECTIONS,103,1,1,120
02/20/2021,BOARD OF ETHICS,ETHICS,8,0,0,0
02/20/2021,FAMILY AND SUPPORT SERVICES,FAMILY_SUPPORT,628,33,5.3,"17,361.70"
02/20/2021,FINANCE,FINANCE,513,16,3.1,"9,502.10"
02/20/2021,PUBLIC HEALTH,HEALTH,515,9,1.7,"4,861.90"
02/20/2021,HOUSING,HOUSING,68,1,1.5,400
02/20/2021,COMMISSION ON HUMAN RELATIONS,HR,15,1,6.7,"2,434.00"
02/20/2021,HUMAN RESOURCES,HUMANRESOURCES,69,1,1.4,140
02/20/2021,LAW,LAW,379,7,1.8,"1,568.60"
02/20/2021,OFFICE OF THE MAYOR,MAYOR,107,2,1.9,"1,069.10"
02/20/2021,MAYORS OFFICE-DISABILITIES,MAYOR_DISABIL,26,1,3.8,148.5
02/20/2021,OFFICE OF BUDGET & MANAGEMENT,OBM,38,0,0,0
02/20/2021,OFFICE OF EMERGENCY MGMT & COM,OEMC,981,73,7.4,"54,874.40"
02/20/2021,POLICE,POLICE,"13,175",424,3.2,"2,16,829.40"
02/20/2021,PROCUREMENT SERV,PROCUREMENT,76,1,1.3,354.5
02/20/2021,PUBLIC SAFETY ADMINISTRATION,PUBLIC SAFETY ADMINI,262,10,3.8,"3,838.90"
02/20/2021,STREETS AND SANITATION,STREETSAN,"2,099",199,9.5,"1,29,389.50"
02/20/2021,TRANSPORTATION,TRANS,"1,089",53,4.9,"20,914.20"
02/20/2021,CITY TREASURER,TREASURER,29,2,6.9,"3,019.20"
02/20/2021,WATER MANAGEMENT,WATER,"1,881",115,6.1,"97,376.10"
02/27/2021,ADMINISTRATIVE HEARING,AHMS,34,1,2.9,714.4
02/27/2021,COMM ANIMAL CARE AND CONTROL,ANIMAL,67,2,3,250
02/27/2021,AVIATION,AVIATION,"1,793",100,5.6,"61,028.70"
02/27/2021,BUS AFFAIRS AND CONSUMER PROT,BACP,166,5,3,"4,608.00"
02/27/2021,BUILDINGS,BUILDINGS,242,12,5,"5,984.30"
02/27/2021,CULTURAL AFFAIRS,CA,60,0,0,0
02/27/2021,CHICAGO BOARD OF EDUCATION,CBOE,"46,616","3,103",6.7,"23,68,858.80"
02/27/2021,CITY COLLEGES OF CHICAGO,CCC,"4,518",288,6.4,"2,40,225.20"
02/27/2021,FIRE DEPARTMENT,CFD,"4,736",238,5,"1,54,205.60"
02/27/2021,CHICAGO HOUSING AUTHORITY,CHA,570,28,4.9,"15,335.80"
02/27/2021,CITY CLERK,CLERK,82,2,2.4,460
02/27/2021,DEPARTMENT OF PLANNING AND DEV,COMM_DEVEL,155,6,3.9,"1,254.10"
02/27/2021,CIVILIAN OFFICE OF POLICE ACCOUNTABILITY,COPA,112,4,3.6,577
02/27/2021,CITY COUNCIL,COUNCIL,375,15,4,"12,439.50"
02/27/2021,CHICAGO PARK DISTRICT,CPDT,"2,784",157,5.6,"1,10,713.30"
02/27/2021,CHICAGO PUBLIC LIBRARY,CPL,"1,014",18,1.8,"3,860.80"
02/27/2021,CHICAGO TRANSIT AUTHORITY,CTA,"10,567","2,587",24.5,"27,16,154.80"
02/27/2021,DAIS,DAIS,"1,009",37,3.7,"23,833.40"
02/27/2021,BOARD OF ELECTION COMMISSIONER,ELECTIONS,103,1,1,120
02/27/2021,BOARD OF ETHICS,ETHICS,8,0,0,0
02/27/2021,FAMILY AND SUPPORT SERVICES,FAMILY_SUPPORT,628,33,5.3,"17,361.70"
02/27/2021,FINANCE,FINANCE,513,9,1.8,"5,272.20"
02/27/2021,PUBLIC HEALTH,HEALTH,515,7,1.4,"4,152.00"
02/27/2021,HOUSING,HOUSING,68,1,1.5,400
02/27/2021,COMMISSION ON HUMAN RELATIONS,HR,15,1,6.7,"2,434.00"
02/27/2021,HUMAN RESOURCES,HUMANRESOURCES,69,0,0,0
02/27/2021,LAW,LAW,379,7,1.8,"1,568.60"
02/27/2021,OFFICE OF THE MAYOR,MAYOR,107,1,0.9,309.1
02/27/2021,MAYORS OFFICE-DISABILITIES,MAYOR_DISABIL,26,1,3.8,148.5
02/27/2021,OFFICE OF BUDGET & MANAGEMENT,OBM,38,0,0,0
02/27/2021,OFFICE OF EMERGENCY MGMT & COM,OEMC,981,72,7.3,"52,976.30"
02/27/2021,POLICE,POLICE,"13,175",413,3.1,"2,01,729.40"
02/27/2021,PROCUREMENT SERV,PROCUREMENT,76,1,1.3,174.5
02/27/2021,PUBLIC SAFETY ADMINISTRATION,PUBLIC SAFETY ADMINI,262,10,3.8,"3,838.90"
02/27/2021,STREETS AND SANITATION,STREETSAN,"2,099",196,9.3,"1,30,024.20"
02/27/2021,TRANSPORTATION,TRANS,"1,089",49,4.5,"18,175.80"
02/27/2021,CITY TREASURER,TREASURER,29,2,6.9,"3,019.20"
02/27/2021,WATER MANAGEMENT,WATER,"1,881",113,6,"96,959.10"
03/06/21,ADMINISTRATIVE HEARING,AHMS,34,1,2.9,714.4
03/06/21,COMM ANIMAL CARE AND CONTROL,ANIMAL,66,2,3,250
03/06/21,AVIATION,AVIATION,"1,783",84,4.7,"49,854.40"
03/06/21,BUS AFFAIRS AND CONSUMER PROT,BACP,166,2,1.2,"1,120.40"
03/06/21,BUILDINGS,BUILDINGS,242,11,4.5,"5,709.30"
03/06/21,CULTURAL AFFAIRS,CA,59,0,0,0
03/06/21,CHICAGO BOARD OF EDUCATION,CBOE,"46,616","3,027",6.5,"23,10,035.60"
03/06/21,CITY COLLEGES OF CHICAGO,CCC,"4,518",284,6.3,"2,38,042.90"
03/06/21,FIRE DEPARTMENT,CFD,"4,731",227,4.8,"1,42,213.30"
03/06/21,CHICAGO HOUSING AUTHORITY,CHA,570,27,4.7,"15,095.80"
03/06/21,CITY CLERK,CLERK,81,2,2.5,460
03/06/21,DEPARTMENT OF PLANNING AND DEV,COMM_DEVEL,155,5,3.2,"1,170.80"
03/06/21,CIVILIAN OFFICE OF POLICE ACCOUNTABILITY,COPA,125,2,1.6,220
03/06/21,CITY COUNCIL,COUNCIL,372,13,3.5,"12,130.80"
03/06/21,CHICAGO PARK DISTRICT,CPDT,"2,784",153,5.5,"1,08,831.90"
03/06/21,CHICAGO PUBLIC LIBRARY,CPL,"1,008",14,1.4,"3,288.30"
03/06/21,CHICAGO TRANSIT AUTHORITY,CTA,"10,567","2,560",24.2,"26,78,395.70"
03/06/21,DAIS,DAIS,"1,007",36,3.6,"23,151.30"
03/06/21,BOARD OF ELECTION COMMISSIONER,ELECTIONS,104,1,1,120
03/06/21,BOARD OF ETHICS,ETHICS,8,0,0,0
03/06/21,FAMILY AND SUPPORT SERVICES,FAMILY_SUPPORT,624,11,1.8,"4,196.80"
03/06/21,FINANCE,FINANCE,508,5,1,"1,490.30"
03/06/21,PUBLIC HEALTH,HEALTH,513,7,1.4,"4,152.00"
03/06/21,HOUSING,HOUSING,67,1,1.5,400
03/06/21,COMMISSION ON HUMAN RELATIONS,HR,15,1,6.7,"2,434.00"
03/06/21,HUMAN RESOURCES,HUMANRESOURCES,69,0,0,0
03/06/21,LAW,LAW,375,5,1.3,748.6
03/06/21,OFFICE OF THE MAYOR,MAYOR,104,1,1,182.8
03/06/21,MAYORS OFFICE-DISABILITIES,MAYOR_DISABIL,25,1,4,148.5
03/06/21,OFFICE OF BUDGET & MANAGEMENT,OBM,38,0,0,0
03/06/21,OFFICE OF EMERGENCY MGMT & COM,OEMC,966,66,6.8,"44,263.90"
03/06/21,POLICE,POLICE,"13,148",401,3,"1,94,952.40"
03/06/21,PROCUREMENT SERV,PROCUREMENT,78,0,0,0
03/06/21,PUBLIC SAFETY ADMINISTRATION,PUBLIC SAFETY ADMINI,264,10,3.8,"3,447.60"
03/06/21,STREETS AND SANITATION,STREETSAN,"2,064",183,8.9,"1,14,115.70"
03/06/21,TRANSPORTATION,TRANS,"1,084",36,3.3,"12,401.70"
03/06/21,CITY TREASURER,TREASURER,29,2,6.9,"3,019.20"
03/06/21,WATER MANAGEMENT,WATER,"1,874",109,5.8,"94,915.50"
03/13/2021,ADMINISTRATIVE HEARING,AHMS,34,1,2.9,611.4
03/13/2021,COMM ANIMAL CARE AND CONTROL,ANIMAL,66,2,3,250
03/13/2021,AVIATION,AVIATION,"1,783",77,4.3,"42,958.10"
03/13/2021,BUS AFFAIRS AND CONSUMER PROT,BACP,166,2,1.2,"1,120.40"
03/13/2021,BUILDINGS,BUILDINGS,242,12,5,"7,602.20"
03/13/2021,CULTURAL AFFAIRS,CA,59,0,0,0
03/13/2021,CHICAGO BOARD OF EDUCATION,CBOE,"46,616","2,952",6.3,"22,46,076.50"
03/13/2021,CITY COLLEGES OF CHICAGO,CCC,"4,518",279,6.2,"2,36,515.30"
03/13/2021,FIRE DEPARTMENT,CFD,"4,731",187,4,"1,22,922.30"
03/13/2021,CHICAGO HOUSING AUTHORITY,CHA,570,19,3.3,"13,205.80"
03/13/2021,CITY CLERK,CLERK,81,1,1.2,320
03/13/2021,DEPARTMENT OF PLANNING AND DEV,COMM_DEVEL,155,4,2.6,953.2
03/13/2021,CIVILIAN OFFICE OF POLICE ACCOUNTABILITY,COPA,125,2,1.6,220
03/13/2021,CITY COUNCIL,COUNCIL,372,13,3.5,"12,010.80"
03/13/2021,CHICAGO PARK DISTRICT,CPDT,"2,784",141,5.1,"1,04,550.60"
03/13/2021,CHICAGO PUBLIC LIBRARY,CPL,"1,008",10,1,"2,198.30"
03/13/2021,CHICAGO TRANSIT AUTHORITY,CTA,"10,567","2,533",24,"26,62,726.10"
03/13/2021,DAIS,DAIS,"1,007",34,3.4,"22,754.90"
03/13/2021,BOARD OF ELECTION COMMISSIONER,ELECTIONS,104,1,1,120
03/13/2021,BOARD OF ETHICS,ETHICS,8,0,0,0
03/13/2021,FAMILY AND SUPPORT SERVICES,FAMILY_SUPPORT,624,8,1.3,"4,510.30"
03/13/2021,FINANCE,FINANCE,508,4,0.8,"1,837.80"
03/13/2021,PUBLIC HEALTH,HEALTH,513,8,1.6,"4,676.20"
03/13/2021,HOUSING,HOUSING,67,1,1.5,400
03/13/2021,COMMISSION ON HUMAN RELATIONS,HR,15,1,6.7,"2,434.00"
03/13/2021,HUMAN RESOURCES,HUMANRESOURCES,69,0,0,0
03/13/2021,LAW,LAW,375,5,1.3,748.6
03/13/2021,OFFICE OF THE MAYOR,MAYOR,104,1,1,182.8
03/13/2021,MAYORS OFFICE-DISABILITIES,MAYOR_DISABIL,25,1,4,148.5
03/13/2021,OFFICE OF BUDGET & MANAGEMENT,OBM,38,0,0,0
03/13/2021,OFFICE OF EMERGENCY MGMT & COM,OEMC,966,63,6.5,"43,914.30"
03/13/2021,POLICE,POLICE,"13,148",393,3,"1,96,677.20"
03/13/2021,PROCUREMENT SERV,PROCUREMENT,78,0,0,0
03/13/2021,PUBLIC SAFETY ADMINISTRATION,PUBLIC SAFETY ADMINI,264,9,3.4,"3,347.60"
03/13/2021,STREETS AND SANITATION,STREETSAN,"2,064",149,7.2,"96,640.70"
03/13/2021,TRANSPORTATION,TRANS,"1,084",28,2.6,"12,078.20"
03/13/2021,CITY TREASURER,TREASURER,29,2,6.9,"3,019.20"
03/13/2021,WATER MANAGEMENT,WATER,"1,874",89,4.7,"55,690.00"
03/20/2021,ADMINISTRATIVE HEARING,AHMS,34,0,0,0
03/20/2021,COMM ANIMAL CARE AND CONTROL,ANIMAL,66,2,3,250
03/20/2021,AVIATION,AVIATION,"1,783",69,3.9,"36,287.00"
03/20/2021,BUS AFFAIRS AND CONSUMER PROT,BACP,166,1,0.6,925.2
03/20/2021,BUILDINGS,BUILDINGS,242,11,4.5,"5,384.30"
03/20/2021,CULTURAL AFFAIRS,CA,59,0,0,0
03/20/2021,CHICAGO BOARD OF EDUCATION,CBOE,"46,616","2,903",6.2,"22,08,821.00"
03/20/2021,CITY COLLEGES OF CHICAGO,CCC,"4,518",274,6.1,"2,34,206.40"
03/20/2021,FIRE DEPARTMENT,CFD,"4,731",149,3.1,"1,01,166.20"
03/20/2021,CHICAGO HOUSING AUTHORITY,CHA,570,13,2.3,"10,398.30"
03/20/2021,CITY CLERK,CLERK,81,1,1.2,320
03/20/2021,DEPARTMENT OF PLANNING AND DEV,COMM_DEVEL,155,4,2.6,953.2
03/20/2021,CIVILIAN OFFICE OF POLICE ACCOUNTABILITY,COPA,125,2,1.6,220
03/20/2021,CITY COUNCIL,COUNCIL,372,13,3.5,"12,010.80"
03/20/2021,CHICAGO PARK DISTRICT,CPDT,"2,784",132,4.7,"97,429.80"
03/20/2021,CHICAGO PUBLIC LIBRARY,CPL,"1,008",9,0.9,"1,865.30"
03/20/2021,CHICAGO TRANSIT AUTHORITY,CTA,"10,567","2,506",23.7,"26,51,024.90"
03/20/2021,DAIS,DAIS,"1,007",28,2.8,"17,576.50"
03/20/2021,BOARD OF ELECTION COMMISSIONER,ELECTIONS,104,0,0,0
03/20/2021,BOARD OF ETHICS,ETHICS,8,0,0,0
03/20/2021,FAMILY AND SUPPORT SERVICES,FAMILY_SUPPORT,624,8,1.3,"4,278.40"
03/20/2021,FINANCE,FINANCE,508,3,0.6,"1,100.70"
03/20/2021,PUBLIC HEALTH,HEALTH,513,8,1.6,"4,612.20"
03/20/2021,HOUSING,HOUSING,67,0,0,0
03/20/2021,COMMISSION ON HUMAN RELATIONS,HR,15,0,0,0
03/20/2021,HUMAN RESOURCES,HUMANRESOURCES,69,0,0,0
03/20/2021,LAW,LAW,375,4,1.1,"2,260.00"
03/20/2021,OFFICE OF THE MAYOR,MAYOR,104,1,1,182.8
03/20/2021,MAYORS OFFICE-DISABILITIES,MAYOR_DISABIL,25,0,0,0
03/20/2021,OFFICE OF BUDGET & MANAGEMENT,OBM,38,0,0,0
03/20/2021,OFFICE OF EMERGENCY MGMT & COM,OEMC,966,61,6.3,"43,514.30"
03/20/2021,POLICE,POLICE,"13,148",382,2.9,"1,90,361.40"
03/20/2021,PROCUREMENT SERV,PROCUREMENT,78,0,0,0
03/20/2021,PUBLIC SAFETY ADMINISTRATION,PUBLIC SAFETY ADMINI,264,10,3.8,"3,747.60"
03/20/2021,STREETS AND SANITATION,STREETSAN,"2,064",116,5.6,"71,198.60"
03/20/2021,TRANSPORTATION,TRANS,"1,084",22,2,"8,310.20"
03/20/2021,CITY TREASURER,TREASURER,29,2,6.9,"3,019.20"
03/20/2021,WATER MANAGEMENT,WATER,"1,874",80,4.3,"51,658.20"
03/27/2021,ADMINISTRATIVE HEARING,AHMS,34,0,0,0
03/27/2021,COMM ANIMAL CARE AND CONTROL,ANIMAL,66,2,3,250
03/27/2021,AVIATION,AVIATION,"1,783",66,3.7,"43,544.50"
03/27/2021,BUS AFFAIRS AND CONSUMER PROT,BACP,166,1,0.6,925.2
03/27/2021,BUILDINGS,BUILDINGS,242,12,5,"5,510.80"
03/27/2021,CULTURAL AFFAIRS,CA,59,0,0,0
03/27/2021,CHICAGO BOARD OF EDUCATION,CBOE,"46,616","2,833",6.1,"21,66,472.60"
03/27/2021,CITY COLLEGES OF CHICAGO,CCC,"4,518",274,6.1,"2,26,316.30"
03/27/2021,FIRE DEPARTMENT,CFD,"4,731",133,2.8,"86,505.80"
03/27/2021,CHICAGO HOUSING AUTHORITY,CHA,570,9,1.6,"9,071.40"
03/27/2021,CITY CLERK,CLERK,81,1,1.2,320
03/27/2021,DEPARTMENT OF PLANNING AND DEV,COMM_DEVEL,155,2,1.3,433.2
03/27/2021,CIVILIAN OFFICE OF POLICE ACCOUNTABILITY,COPA,125,2,1.6,220
03/27/2021,CITY COUNCIL,COUNCIL,372,13,3.5,"11,684.30"
03/27/2021,CHICAGO PARK DISTRICT,CPDT,"2,784",120,4.3,"91,918.90"
03/27/2021,CHICAGO PUBLIC LIBRARY,CPL,"1,008",5,0.5,"1,287.90"
03/27/2021,CHICAGO TRANSIT AUTHORITY,CTA,"10,567","2,485",23.5,"26,31,813.30"
03/27/2021,DAIS,DAIS,"1,007",19,1.9,"13,727.80"
03/27/2021,BOARD OF ELECTION COMMISSIONER,ELECTIONS,104,0,0,0
03/27/2021,BOARD OF ETHICS,ETHICS,8,0,0,0
03/27/2021,FAMILY AND SUPPORT SERVICES,FAMILY_SUPPORT,624,8,1.3,"4,817.10"
03/27/2021,FINANCE,FINANCE,508,3,0.6,"1,100.70"
03/27/2021,PUBLIC HEALTH,HEALTH,513,7,1.4,"4,212.20"
03/27/2021,HOUSING,HOUSING,67,0,0,0
03/27/2021,COMMISSION ON HUMAN RELATIONS,HR,15,0,0,0
03/27/2021,HUMAN RESOURCES,HUMANRESOURCES,69,0,0,0
03/27/2021,LAW,LAW,375,1,0.3,"1,940.00"
03/27/2021,OFFICE OF THE MAYOR,MAYOR,104,1,1,182.8
03/27/2021,MAYORS OFFICE-DISABILITIES,MAYOR_DISABIL,25,0,0,0
03/27/2021,OFFICE OF BUDGET & MANAGEMENT,OBM,38,0,0,0
03/27/2021,OFFICE OF EMERGENCY MGMT & COM,OEMC,966,57,5.9,"40,302.90"
03/27/2021,POLICE,POLICE,"13,148",369,2.8,"1,86,034.40"
03/27/2021,PROCUREMENT SERV,PROCUREMENT,78,0,0,0
03/27/2021,PUBLIC SAFETY ADMINISTRATION,PUBLIC SAFETY ADMINI,264,9,3.4,"3,050.40"
03/27/2021,STREETS AND SANITATION,STREETSAN,"2,064",90,4.4,"63,831.00"
03/27/2021,TRANSPORTATION,TRANS,"1,084",13,1.2,"6,272.70"
03/27/2021,CITY TREASURER,TREASURER,29,2,6.9,"3,019.20"
03/27/2021,WATER MANAGEMENT,WATER,"1,874",68,3.6,"47,300.80"
04/03/21,ADMINISTRATIVE HEARING,AHMS,34,0,0,0
04/03/21,COMM ANIMAL CARE AND CONTROL,ANIMAL,66,0,0,0
04/03/21,AVIATION,AVIATION,"1,783",59,3.3,"45,557.50"
04/03/21,BUS AFFAIRS AND CONSUMER PROT,BACP,166,0,0,0
04/03/21,BUILDINGS,BUILDINGS,242,11,4.5,"4,033.50"
04/03/21,CULTURAL AFFAIRS,CA,59,0,0,0
04/03/21,CHICAGO BOARD OF EDUCATION,CBOE,"46,616","2,790",6,"21,55,431.80"
04/03/21,CITY COLLEGES OF CHICAGO,CCC,"4,518",269,6,"2,25,358.80"
04/03/21,FIRE DEPARTMENT,CFD,"4,731",120,2.5,"73,924.20"
04/03/21,CHICAGO HOUSING AUTHORITY,CHA,570,7,1.2,"8,824.80"
04/03/21,CITY CLERK,CLERK,81,0,0,0
04/03/21,DEPARTMENT OF PLANNING AND DEV,COMM_DEVEL,155,0,0,0
04/03/21,CIVILIAN OFFICE OF POLICE ACCOUNTABILITY,COPA,125,2,1.6,220
04/03/21,CITY COUNCIL,COUNCIL,372,8,2.2,"8,831.00"
04/03/21,CHICAGO PARK DISTRICT,CPDT,"2,784",109,3.9,"87,642.50"
04/03/21,CHICAGO PUBLIC LIBRARY,CPL,"1,008",3,0.3,487.9
04/03/21,CHICAGO TRANSIT AUTHORITY,CTA,"10,567","2,465",23.3,"26,16,136.60"
04/03/21,DAIS,DAIS,"1,007",16,1.6,"10,625.80"
04/03/21,BOARD OF ELECTION COMMISSIONER,ELECTIONS,104,0,0,0
04/03/21,BOARD OF ETHICS,ETHICS,8,0,0,0
04/03/21,FAMILY AND SUPPORT SERVICES,FAMILY_SUPPORT,624,9,1.4,"5,773.90"
04/03/21,FINANCE,FINANCE,508,2,0.4,689.8
04/03/21,PUBLIC HEALTH,HEALTH,513,6,1.2,"3,688.10"
04/03/21,HOUSING,HOUSING,67,0,0,0
04/03/21,COMMISSION ON HUMAN RELATIONS,HR,15,0,0,0
04/03/21,HUMAN RESOURCES,HUMANRESOURCES,69,0,0,0
04/03/21,LAW,LAW,375,1,0.3,274.5
04/03/21,OFFICE OF THE MAYOR,MAYOR,104,0,0,0
04/03/21,MAYORS OFFICE-DISABILITIES,MAYOR_DISABIL,25,0,0,0
04/03/21,OFFICE OF BUDGET & MANAGEMENT,OBM,38,0,0,0
04/03/21,OFFICE OF EMERGENCY MGMT & COM,OEMC,966,56,5.8,"41,015.60"
04/03/21,POLICE,POLICE,"13,148",359,2.7,"1,79,530.20"
04/03/21,PROCUREMENT SERV,PROCUREMENT,78,0,0,0
04/03/21,PUBLIC SAFETY ADMINISTRATION,PUBLIC SAFETY ADMINI,264,0,0,0
04/03/21,STREETS AND SANITATION,STREETSAN,"2,064",73,3.5,"55,905.50"
04/03/21,TRANSPORTATION,TRANS,"1,084",9,0.8,"4,462.20"
04/03/21,CITY TREASURER,TREASURER,29,1,3.4,140
04/03/21,WATER MANAGEMENT,WATER,"1,874",45,2.4,"29,608.60"
04/10/21,ADMINISTRATIVE HEARING,AHMS,34,0,0,0
04/10/21,COMM ANIMAL CARE AND CONTROL,ANIMAL,65,0,0,0
04/10/21,AVIATION,AVIATION,"1,512",40,2.6,"27,350.50"
04/10/21,BUS AFFAIRS AND CONSUMER PROT,BACP,165,0,0,0
04/10/21,BUILDINGS,BUILDINGS,242,6,2.5,"2,264.80"
04/10/21,CULTURAL AFFAIRS,CA,59,0,0,0
04/10/21,CHICAGO BOARD OF EDUCATION,CBOE,"47,956","2,725",5.7,"20,37,202.80"
04/10/21,CITY COLLEGES OF CHICAGO,CCC,"4,560",257,5.6,"2,18,221.80"
04/10/21,FIRE DEPARTMENT,CFD,"4,761",110,2.3,"69,172.50"
04/10/21,CHICAGO HOUSING AUTHORITY,CHA,570,6,1.1,"8,919.80"
04/10/21,CITY CLERK,CLERK,80,0,0,0
04/10/21,DEPARTMENT OF PLANNING AND DEV,COMM_DEVEL,155,0,0,0
04/10/21,CIVILIAN OFFICE OF POLICE ACCOUNTABILITY,COPA,126,2,1.6,220
04/10/21,CITY COUNCIL,COUNCIL,366,8,2.2,"8,831.00"
04/10/21,CHICAGO PARK DISTRICT,CPDT,"2,722",90,3.3,"77,263.20"
04/10/21,CHICAGO PUBLIC LIBRARY,CPL,"1,005",3,0.3,"1,228.20"
04/10/21,CHICAGO TRANSIT AUTHORITY,CTA,"10,559","2,401",22.7,"25,07,551.00"
04/10/21,DAIS,DAIS,999,15,1.5,"10,108.40"
